,domain,latency1,latency2,latency3,latency4
48,IY652MCAMV9AMJD41135CYOIOJEQ10I1EVWFNXMXMZ4PPR8VZT.tld1,137.74394989013672,32.3030948638916,32.238006591796875,32.43207931518555
49,F5GBIA996QEVMJYM4UXBZTLKZBJFDSTTJB0NF00DYYV51UHQ3B.tld1,139.38117027282715,32.39107131958008,32.23705291748047,32.508134841918945
50,JKAHFF9MTW6ICGLJWYC6AB5F6UXHHAMBCZMQ9UE1X0DRY2THBT.tld1,137.69102096557617,32.29999542236328,32.228946685791016,32.4709415435791
51,BWAY5YC5L68SMS1EK963854T5HMWUB6IIEVTSN36Y67OF84NLA.tld1,137.61305809020996,32.334089279174805,32.225847244262695,32.43899345397949
52,RJHCYBNV0NQ4HJR4Z2WTP8EXW0RRN1Q14TMXZC9PDEE4YKSQG6.tld1,138.1978988647461,32.21702575683594,32.269954681396484,32.3328971862793
53,R6RPY60C6X4AVA2DSEKXL27UT3MN21PKZJG1ZUZWBU9A5OU0J4.tld1,138.01193237304688,32.24897384643555,32.13000297546387,32.568931579589844
54,DW72ICZHVTNIEXBKMCIQP7730MD0Q2FL9UI41ZTBW2HTALFTCK.tld1,138.26990127563477,32.17291831970215,32.21011161804199,32.43899345397949
55,RBD3I9MBMRMT3CCG14KZKBAPMETKLXFRH7EMPXTZWPAKDJY8MK.tld1,138.12804222106934,32.39607810974121,32.28282928466797,32.48190879821777
56,QQSGX0K1PI2KET903YZB8LVCF4797XSWZ52NBXQ7YR1APFECXP.tld1,138.16189765930176,32.22393989562988,32.19914436340332,32.366037368774414
57,A1JM9LOV03VGV8ABVIWPNHIWVI98EP4NMANXEK688FT417OORI.tld1,138.21697235107422,32.308101654052734,32.24515914916992,32.475948333740234
58,GT62ZNAO1BMAQU7QFG4KM7CR3EGH0BKH7EVKT9ZQGNN04GKM9B.tld1,138.13018798828125,32.324790954589844,32.301902770996094,32.44900703430176
59,P86WB6AWBLZYC98FPPP4D6D4XKLCOFK9LG9VIS21U7VZ2S1D6F.tld1,138.04388046264648,32.26494789123535,32.35292434692383,32.475948333740234
60,3TLCG0S2RKE4LEROSLET58Y1CPBXLYP7H39LCLXH9H74HKWUDK.tld1,138.23413848876953,32.35006332397461,32.29689598083496,32.1660041809082
61,AD0QHGUGVJM2J23EJXYYKTNE71LAMWQJWW5E6Z8HEX3FIUSLZQ.tld1,138.18597793579102,32.32288360595703,32.19103813171387,32.46712684631348
62,0WN7HPMAO12F748O0BDFPX8QRQM74GBOL826EKC6VMTLR4FZIE.tld1,138.16499710083008,32.32288360595703,32.19199180603027,32.51290321350098
63,AHOAMN9ESC5W2FB6JRS2QH3W79COH09KP9O5TMP0PIL41DX8TF.tld1,138.17286491394043,32.35483169555664,32.46498107910156,32.47189521789551
64,R7Z8AOYE1R3NX5HL29TT8EHYJWU72V3F6RPIMTZIH2PPGOYDW6.tld1,137.82310485839844,32.29093551635742,32.06896781921387,32.38415718078613
65,CXAFAT6IRWT3XBBU8K4N2O38J2XQFQ3VGVB8ZUNMH2WKJIWQ0C.tld1,137.7251148223877,32.29188919067383,32.18698501586914,32.523155212402344
66,7IRWMPVB3OQNF4PZOAH12U6RIOR1GKX4R351YTBLPAKSPLE8T4.tld1,137.80903816223145,32.2721004486084,32.25302696228027,32.45687484741211
67,BBJZBBE6G40KTKE7HRZA6D4IX28FHWJU6BC4DI2JPRNDHPFA5G.tld1,137.86911964416504,32.412052154541016,32.141923904418945,32.46593475341797
68,XTWXS46JFRUNFKKHGWN1T301OVQI6Y5HISXQ64JKS8KGVRP8YQ.tld1,137.96496391296387,32.4249267578125,31.904935836791992,32.43398666381836
69,T2KIWOWQX0SY3DNEXTBOA81M9GPPC1UKT20SKYDWK2FJUZ9L81.tld1,137.67004013061523,32.327890396118164,31.808137893676758,32.39011764526367
70,WBDM3VSKCGE06II77Z30C2UN1ZQ1Z9Z2T09ADHY9MLKCJGGJLD.tld1,137.81189918518066,32.21893310546875,31.950950622558594,32.47404098510742
71,9U99QHBNP4935G7RIBAPKILR5R61RIXOFMRWCZ1GLBC9QV11P1.tld1,137.83502578735352,32.32407569885254,31.89992904663086,32.29093551635742
72,FI4SPSV6Q45FUP3DUGW10A6EAU7EIEGKCK3GXNYNCNL49FW2HT.tld1,137.90488243103027,32.28306770324707,31.98695182800293,32.21583366394043
73,M7E1I5DQ9L8ECKEP4RZXX4X21CVH9Y00ZRDFA87E6ULKVVL21A.tld1,137.89892196655273,32.217979431152344,31.999826431274414,32.321929931640625
74,NJMMJ6O2V7ZHP04QXMSLFJVF3KH8K5VW3FB96HHUGO7TEC3KUL.tld1,137.76707649230957,32.29403495788574,31.913042068481445,32.295942306518555
75,697YO208CREJET6E2EKR2J53IC7IMPDPI5ODF9YUQ446Z80N2L.tld1,138.24200630187988,32.20486640930176,31.87704086303711,32.35983848571777
76,BDAZWBDUSYIB8KBR9VB2KBNO9MUZNCPTBYJ66B0JA9SRAD0E3K.tld1,138.1361484527588,32.18698501586914,31.845808029174805,32.23109245300293
77,Q2YH3BK93LNCAJB4WFTMTBFOA9OWVTO168R222IH864RYDIHNR.tld1,137.84384727478027,32.273054122924805,31.898975372314453,32.199859619140625
78,IPVXYIF5GR8N35EXGZO91EXISWPS6PC6ZQJYZ84J5FQPCFM2TN.tld1,138.25416564941406,32.08804130554199,31.94594383239746,32.112836837768555
79,5CT6A4GHGR08H08I47K8SBAFMPQI07PFK83GNSSJPVYIOM3WJC.tld1,137.55512237548828,32.04703330993652,32.04011917114258,32.318830490112305
80,LUZNO80VNSB75RVSE7Y04H8OCRT3YPZRC0I3PCZORPHY6379W5.tld1,137.8319263458252,32.18388557434082,32.01413154602051,32.47499465942383
81,F44C1ENBT8JOQDEM5P0I4Q10NXWQLZHJGYAF0ACFOGQ3CONFE2.tld1,138.0009651184082,32.479047775268555,32.26590156555176,32.299041748046875
82,UPDBXG4FLO1QCTW8MU7MQAJDRIZP5KLHZGYHV4OPE29N323OO9.tld1,137.97807693481445,32.157182693481445,32.135963439941406,32.369136810302734
83,Q93OPQ1J5H4KT8S6IB1OWZ48AOKF189NO25CAHQ54ELQQL3FTK.tld1,138.02099227905273,32.36985206604004,32.109975814819336,32.28902816772461
84,WVJVI7SG51H9MC497D60M4GSKZSH327Y2NAJH4AONRZIPBZ44N.tld1,137.67695426940918,32.20415115356445,32.09495544433594,32.49812126159668
85,2I4QX1OI1B4G9Y8IUA9XVJJLTFP6NTHJN78F6SD8L0YC349XVE.tld1,137.6509666442871,32.238006591796875,32.03296661376953,32.3638916015625
86,AQYLECV12MS2D0WTCGL1L6D95EDX771Z3ZA026GRYE3580U64C.tld1,137.6810073852539,32.073020935058594,31.95500373840332,32.16099739074707
87,1IYQA4NK099IO9OYBSF4CYJLXQS555AMWQK38727MVRHN2OT32.tld1,138.2119655609131,32.32002258300781,32.18793869018555,32.36889839172363
88,O5N4L20UDP2BM49OVFVGUF7OTWQ862H61UIUUKHBIC75S1EBSQ.tld1,137.87317276000977,32.49001502990723,32.099008560180664,32.37104415893555
89,D8QNGK9FRP6ZLV0HI7Z0BAEAHLR2YI3PY8H5Z7GVDYW91OHZ6U.tld1,137.6819610595703,32.47499465942383,32.408952713012695,32.36889839172363
90,I9T1F922H28POHZGU686V1WSDXAA8WXPLU75U67EMEESD54S9J.tld1,137.76707649230957,32.353878021240234,32.06300735473633,32.31692314147949
91,YB2MR3ZPHUZQMJQ9WCFFKBT2PU4L716DECXD2TMPV8KBJSGCL9.tld1,137.76922225952148,32.446861267089844,32.0429801940918,32.1810245513916
92,W0NF1T19ELER4HS26UB3IAN5FY5Z0Z08NLWADQ3PCFPMA3JD00.tld1,137.60900497436523,32.55605697631836,31.99291229248047,32.29999542236328
93,NFXJB8TKS7MAW9YVCHPQ9XDDEHUTR03IGTTLTT0KILY323PAX3.tld1,137.7861499786377,32.469987869262695,31.978845596313477,32.41896629333496
94,323PC1Z0VNIDZHZ0TGABSEC6XTO42GHFEQ4ZL9O2AHRLNSMYTL.tld1,137.72106170654297,32.44590759277344,32.13214874267578,32.29689598083496
95,T05CHNQWJI6QDPQXQVPIARGW6OFJ6ZB0C1GDZJX4BG6W10CTJ7.tld1,137.69197463989258,32.488107681274414,32.22298622131348,32.06491470336914
96,178KTVRG3THALVAUXAY1QAHNNMKQP4NK7TAX3DSTJX59JQVSF3.tld1,137.70079612731934,32.30595588684082,32.30595588684082,32.67383575439453
97,ORKV3X6345SPGJUX46HY40U0HBZ9PCYCCUJK51EQLGLX5DBCNO.tld1,137.88318634033203,32.37605094909668,32.23109245300293,32.18507766723633
98,7JUFQ5RG69C66RQ5NBUNTC3F8W2MM76BZN8JDKARU1CL7E70I8.tld1,137.7248764038086,32.35912322998047,32.32097625732422,31.95810317993164
99,9QEIQDQ7FJEHUWP330TJ4B3QMTZJ5DY0ZMMKKNNN66FP14S1IV.tld1,137.94493675231934,32.44900703430176,32.14907646179199,31.907081604003906
100,ZWHWNNUEFYLWX3F5OY8RREW86AQI845QFPY0S7PCCZL9TP6CC4.tld1,138.3519172668457,32.51481056213379,32.1660041809082,31.996965408325195
101,X61AFLVPC24J5ZKGQ8ZCAZRBWSJAK33K4VU40ZJ0ICMDUBSVMR.tld1,137.8920078277588,32.421112060546875,32.267093658447266,31.81600570678711
102,GY1EHDPYHJA09EUBMPID9EZ31JV3FYA0YNG15V5G0K5XTO4R00.tld1,137.85719871520996,32.363176345825195,32.14406967163086,31.94904327392578
103,GUUSGONLJR81Y27I8A5AJLAK2EVL1Z50GOSA78G71T6NCV1BP2.tld1,138.02599906921387,32.382965087890625,32.060861587524414,32.150983810424805
104,7U4U84XP7LADY85BFNKS2SAIQ79LPEC52X9N5IEIEBJBCUELRD.tld1,137.83812522888184,32.330989837646484,32.240867614746094,32.26804733276367
105,859O9ZZFG0NO7Y5U28AF5U4TUOHQX4UKM4SVKKI39GHHPDF6D0.tld1,138.37790489196777,32.392024993896484,32.09209442138672,32.195091247558594
106,YF2HHLROSOUG0DGHKGDC47SMACN12FMD0CHENM37J19LE97O8L.tld1,137.77995109558105,32.37009048461914,32.118797302246094,32.217979431152344
107,7XLJV05KBZ020CUOA7PS2XW6K6ZRYVHF2M89JR42FQEAR22UXG.tld1,137.6659870147705,32.404184341430664,31.988859176635742,32.31501579284668
108,8QK55I2BDPR1DAIXF1RAU96RTD7LN6D0KOMDJJ4OPFOJSKXDKP.tld1,137.83717155456543,32.57107734680176,32.28402137756348,32.186031341552734
109,37DMTW4ATAP8W1N2SYUN4QQQC3LBMG3SNIAU4U981KU2C6TYJS.tld1,138.7939453125,32.52387046813965,32.20701217651367,32.14907646179199
110,AYY9GBO089EOD8L33DV6461LMYV468J2UMBGD1YPZPO2OZI9J4.tld1,137.739896774292,32.42897987365723,32.309770584106445,32.13000297546387
111,PNOXFABTEDGI2Z98WZ09HGW8VTGGJO63Y3TMMFC9V0SYFBTX2R.tld1,137.88104057312012,32.34720230102539,32.1650505065918,32.13381767272949
112,Z4CU074QSAW0MHVM47W19KAGO158MTMRE5HT86EX6S2PRKS2DL.tld1,138.00406455993652,32.06801414489746,32.25302696228027,32.22203254699707
113,ED658RWLFQ6YS9W9XN513445U6MGILVUUUDC16F2V3QHAYCYVQ.tld1,137.9849910736084,32.00078010559082,32.32216835021973,31.99291229248047
114,XQZUIOF667QC2ARPRHE4BXPLJXJAFHUSYDN9OHLJ3HMEZ0RZZ4.tld1,137.83597946166992,32.06205368041992,32.202959060668945,31.888961791992188
115,WP68S47V3JLTB3JFZ8L0RS98IHORD5W0JGCN7UJOFJLV1KJC7R.tld1,137.7561092376709,31.942129135131836,32.28402137756348,32.012224197387695
116,7TH523KOMV58L4NH100Z4WO71XWSATENQ7S9OJ00DAM35QY8Q7.tld1,137.99500465393066,31.968116760253906,32.33695030212402,32.24515914916992
117,TSIUW4S6GF34D9NJ8AXKJ4ZUUH33FU9P5MJVWBTCGPZJAEE7XF.tld1,137.88795471191406,32.00721740722656,32.32407569885254,32.2880744934082
118,09MW9HFQRW1VEZMYOTI7LTCQC4ZEAZD17MW6M9Z9U523BOAZNK.tld1,137.92014122009277,31.949996948242188,32.39703178405762,32.09495544433594
119,OEGK30J43DK0DKGUZ2MTBCEEGA7TF7U69BNYGVO8WPKGYDP2SE.tld1,138.18097114562988,31.899213790893555,32.34100341796875,32.13000297546387
120,VHVU2L87UFZQOBG01NSGMS2A3PY668NO6Y12Q2WXU3I67PNNE7.tld1,137.80903816223145,32.0439338684082,32.24492073059082,32.72700309753418
121,K5JR6801MNTRVORTOIIA33BETS7T3B5NBJYGWWVY6WKETX10ED.tld1,137.6969814300537,31.961917877197266,32.8211784362793,32.334089279174805
122,51VZ0M7ED4XI89ZZWUBIBOLQ6G10DE7DSTU4MKUO4B99T732SU.tld1,137.2969150543213,31.91685676574707,32.338857650756836,32.31382369995117
123,QPPERGUJFVB253QFMMFWPI4LX73UCQCA0GELBDUX369BGCI20H.tld1,137.44282722473145,32.12881088256836,32.341957092285156,32.399892807006836
124,81FEAFG98OECBOVMXNVMN5WONKPSGPMSORS10XGSV5ZL8TAHRE.tld1,137.48598098754883,32.1199893951416,32.40180015563965,32.36508369445801
125,IXJWY6V45GY8JSQOA9BYG5PCYDRVRVWY0ZO2RFM3N2M7W01XPP.tld1,138.05294036865234,31.916141510009766,32.38487243652344,32.289981842041016
126,S8C0J2YJTMVN5AN6E9K21F10OKDYZCS9BZJT2JKFZC75O7DCT6.tld1,137.83502578735352,32.286882400512695,32.32693672180176,32.36818313598633
127,0DXJSUI7X4RW21C22X6QBQJ5ILRPJTJNPMLCNOY5YOQOGZR69X.tld1,137.67480850219727,32.30595588684082,32.347917556762695,32.46307373046875
128,OJBFKXZ60YYBCIKZ8W0CL373TIVYLFFSZVW6K0UAYXRQ4PLKTM.tld1,138.14187049865723,32.20200538635254,32.38201141357422,32.34696388244629
129,EYME06HDMOVYH6TNMWHY94EO0UJCJCDSWSJVXJ6RORVOKFB7FA.tld1,137.83001899719238,32.22489356994629,32.325029373168945,32.366037368774414
130,RJ4NQZCZBCPIU1QUHP5Y62MFJR72IYZBVK4PBA7YYT46A8LD9E.tld1,137.90202140808105,32.31191635131836,32.4099063873291,32.29093551635742
131,GLHQQ0OZL9KLLB0EI3MRPO4RT08456AN8C9DE6FAEWE3L6BXWS.tld1,137.85600662231445,32.3338508605957,32.3178768157959,32.31692314147949
132,A8J56JY1RI9EEIAU6KJARWNBGTPKANFSQDML5T4TC3MLUWDFCY.tld1,137.84217834472656,32.37009048461914,32.343149185180664,32.24611282348633
133,1LK4NBJVS6AD25FADUP7MILUWAMTUJCZK4CADE2BNNRMM89Q2X.tld1,137.88104057312012,32.39297866821289,32.33790397644043,32.35507011413574
134,LED9Q2SN8WVVLA08Z1EUKS1RUEPSNCKPHG8UPJHUC2BDMWLC9Q.tld1,137.85099983215332,32.301902770996094,32.351016998291016,32.26208686828613
135,YFXWLOWMPX12GLTHXHOTF5WSC31VP4YJZF57JAKD9QGO1OLM1R.tld1,137.96210289001465,32.46307373046875,32.44185447692871,32.199859619140625
136,OIMZIBOEW1O7ZNC5N7KSXBYVK1459V3SJPWZLIBYKC3TJGUCQ5.tld1,137.85791397094727,32.43112564086914,32.193899154663086,32.16695785522461
137,7PQ6JJ01IRQEU5PS3OU8K6A0AOVKSXQKHABMHCUHNM8WVH8LAE.tld1,137.70794868469238,32.58490562438965,32.30690956115723,32.27710723876953
138,NELROJNU760HYZF4CVONFP4PPY9G2FIXIX7XDX860TNQCXO076.tld1,137.4518871307373,32.366037368774414,32.32598304748535,32.38797187805176
139,G3UADNJWP6M3F1W87FWYNJ4FX8FZNYZ7W89S0NNY3XJ1U82OD4.tld1,137.50600814819336,32.266855239868164,32.109975814819336,32.29999542236328
140,KBIR8DKQJGQ5A31C0RQBSZYV2QQIU7UEFM5YMOHVZSE04BBCZH.tld1,137.85195350646973,32.15599060058594,32.012939453125,32.19008445739746
141,YZG62BZWXRJDW1KFKDE73XN0EH8JCSRFC2AP81JHLNP7N3GPWX.tld1,138.1218433380127,32.25207328796387,32.238006591796875,32.75609016418457
142,VDFVKHL6ZCQWO9CLLWTZSVG9F1OJRZJM9304H3V2N372UKNRIR.tld1,138.56196403503418,32.093048095703125,32.215118408203125,32.32383728027344
143,DCLL6Q5UTP61UFOLYXBR16P350MTODB7ETVWTQL5Z1K7IO5JBC.tld1,137.48717308044434,32.16195106506348,32.25302696228027,32.18793869018555
144,791GBJ6RC2PV21SAGLLF3BFQB8C1ZCUQDM20OIADH6P734KIS0.tld1,137.25900650024414,32.32693672180176,32.31406211853027,32.13691711425781
145,GDI2FW5QSWSPWSN3B2FKCZAMLNU730WLUVBWLSTMSEBDZDID9C.tld1,137.5739574432373,32.27496147155762,32.280921936035156,32.26590156555176
146,JNYKILNK5ON5BT602K39ULDE9AZVIUOSCQEJX7U2GWC0576OWP.tld1,137.28690147399902,32.15980529785156,32.27519989013672,32.42993354797363
147,PQ98BP70VLOTPCOX4NJFDZRB9RLSEHMAJIGN9HGN3O65YV3G8Y.tld1,137.3748779296875,32.33909606933594,32.32979774475098,32.318830490112305
148,S1QW2H5FPCKZM56G8JLYZG3MS16JGX6ZS5IX5IUK9PRBH9ITUP.tld1,137.94589042663574,32.238006591796875,32.318830490112305,32.10306167602539
149,K7489XLF9LSEJ3I670KS5AOGUO0OQ7TQUGJB577K40O322TH6Y.tld1,138.11182975769043,32.1807861328125,32.37009048461914,32.06300735473633
150,920UZ4ED502WFD5FMQTTT3BNX11BOYYBM3YS39E3PZGOG9ZJTY.tld1,137.85290718078613,32.26304054260254,32.33504295349121,31.9979190826416
151,K4YXO83ZO706FIDSA6ADBY7X49T9QTOT7T3VW33LGDMEUZESLP.tld1,137.17103004455566,32.15479850769043,32.21917152404785,32.00507164001465
152,KF046U0CYOEXSJU4JXSU2F0RHYLY3S930CXKBFP5JXDRT6H9ER.tld1,137.3269557952881,32.33599662780762,32.277822494506836,32.36198425292969
153,4VSRY4PGFYGJ87F7DEYCQKXIQ7X7FL4H40LLAE4XDZ8WLLIJFP.tld1,137.89892196655273,32.41300582885742,32.29808807373047,32.034873962402344
154,DUO6PAA5UN0O99B34DU606G7QO3IY1IRIQFI7IXCPNVVT0BH6E.tld1,137.85886764526367,32.19914436340332,32.36103057861328,35.45212745666504
155,IW6O51WVUPUO27YAMDEJQKIXA5QKVS8WHK8OFN1YR27TMJLBN9.tld1,138.72098922729492,32.24301338195801,32.34505653381348,32.11021423339844
156,08SJPBHJ8X6NOLQOUPNECYZ3WKT97W5NC2LJYM10ZH1XCGYH22.tld1,137.79497146606445,32.24682807922363,32.38511085510254,32.00888633728027
157,CBQKCFKS0X3QH5GTUYFSK1V2PBY0Q4XNUPVJD31LENOSAE6OJJ.tld1,138.04388046264648,32.34696388244629,32.27806091308594,32.360076904296875
158,I5ZP246PWAP9QVUNCW33Z0HCZHCN92RXTZJWQV97GAYVPB7T1S.tld1,137.8800868988037,32.25517272949219,32.425880432128906,32.3948860168457
159,29IWMOCEQK09IGM2JC8A0PVAF3IN9XYZK9ITA0USFEH5M5ON1Z.tld1,138.08083534240723,32.17601776123047,32.27686882019043,32.12785720825195
160,B58V11HH9I6Z6Z41XOBRQSAM4NM88UHK7ESTHFFJTO1FUD6VKP.tld1,138.0479335784912,32.218217849731445,32.27400779724121,32.33504295349121
161,E2W1R0PFW6MHYYWTQBHKX584PCT8P25ZZA5FSFH7IO9R81HBBE.tld1,137.5119686126709,32.308101654052734,32.31692314147949,32.12404251098633
